"STUDYID","DOMAIN","USUBJID","POOLID","LBSEQ","LBGRPID","LBREFID","LBSPID","LBTESTCD","LBTEST","LBCAT","LBSCAT","LBORRES","LBORRESU","LBORNRLO","LBORNRHI","LBSTRESC","LBSTRESN","LBSTRESU","LBSTNRLO","LBSTNRHI","LBSTNRC","LBNRIND","LBSTAT","LBREASND","LBNAM","LBSPEC","LBANTREG","LBSPCCND","LBSPCUFL","LBLOC","LBLAT","LBDIR","LBPORTOT","LBMETHOD","LBBLFL","LBFAST","LBDRVFL","LBTOX","LBTOXGR","LBEXCLFL","LBREASEX","VISITDY","LBDTC","LBENDTC","LBDY","LBENDY","LBTPT","LBTPTNUM","LBELTM","LBTPTREF","LBRFTDTC"
"GLP003","LB","107001555",NA,9366,NA,NA,NA,"CREAT","Creatinine","SERUM CHEMISTRY",NA,"0.44","mg/dL",NA,NA,"0.44",0.44,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9367,NA,NA,NA,"GLOBUL","Globulin","SERUM CHEMISTRY",NA,"3.2","g/dL",NA,NA,"3.2",3.2,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9368,NA,NA,NA,"GLUC","Glucose","SERUM CHEMISTRY",NA,"145","mg/dL",NA,NA,"145",145,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9369,NA,NA,NA,"K","Potassium","SERUM CHEMISTRY",NA,"4.6","mEq/L",NA,NA,"4.6",4.6,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9370,NA,NA,NA,"PHOS","Phosphate","SERUM CHEMISTRY",NA,"5.6","mg/dL",NA,NA,"5.6",5.6,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9371,NA,NA,NA,"SODIUM","Sodium","SERUM CHEMISTRY",NA,"143","mEq/L",NA,NA,"143",143,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9372,NA,NA,NA,"BILI","Bilirubin","SERUM CHEMISTRY",NA,"0.10","mg/dL",NA,NA,"0.10",0.1,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9373,NA,NA,NA,"PROT","Protein","SERUM CHEMISTRY",NA,"7.1","g/dL",NA,NA,"7.1",7.1,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9374,NA,NA,NA,"TRIG","Triglycerides","SERUM CHEMISTRY",NA,"24","mg/dL",NA,NA,"24",24,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9375,NA,NA,NA,"APTT","Activated Partial Thromboplastin Time","COAGULATION",NA,"17.1","sec",NA,NA,"17.1",17.1,"sec",NA,NA,NA,NA,NA,NA,NA,"PLASMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T09:43:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9376,NA,NA,NA,"PT","Prothrombin Time","COAGULATION",NA,"16.5","sec",NA,NA,"16.5",16.5,"sec",NA,NA,NA,NA,NA,NA,NA,"PLASMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T09:43:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9377,NA,NA,NA,"FIBRINO","Fibrinogen","COAGULATION",NA,"180","mg/dL",NA,NA,"180",180,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"PLASMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T09:43:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9378,NA,NA,NA,"CLARITY","Clarity","URINALYSIS",NA,"CLEAR",NA,NA,NA,"CLEAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9379,NA,NA,NA,"COLOR","Color","URINALYSIS",NA,"YELLOW",NA,NA,NA,"YELLOW",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9380,NA,NA,NA,"BILI","Bilirubin","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,"Atlas",NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9381,NA,NA,NA,"GLUC","Glucose","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,"Atlas, qualitative",NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9382,NA,NA,NA,"OCCBLD","Occult Blood","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9383,NA,NA,NA,"KETONES","Ketones","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9384,NA,NA,NA,"PH","pH","URINALYSIS",NA,"6.5","pH",NA,NA,"6.5",6.5,"pH",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9385,NA,NA,NA,"SPGRAV","Specific Gravity","URINALYSIS",NA,"1.035",NA,NA,NA,"1.035",1.035,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9386,NA,NA,NA,"UROBIL","Urobilinogen","URINALYSIS",NA,"0.2","mg/dL",NA,NA,"0.2",0.2,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9387,NA,NA,NA,"VOLUME","Volume","URINALYSIS",NA,"5","mL",NA,NA,"5",5,"mL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9388,NA,NA,NA,"ANISO","Anisocytes","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T15:00:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9389,NA,NA,NA,"RBCINCL","RBC Inclusions","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T15:00:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9390,NA,NA,NA,"PLATM","Platelet Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T15:00:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9391,NA,NA,NA,"POIKILO","Poikilocytes","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T15:00:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9392,NA,NA,NA,"POLYCHR","Polychromasia","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T15:00:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9393,NA,NA,NA,"WBCMORPH","Leukocyte Cell Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T15:00:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9394,NA,NA,NA,"CYAMORPH","Amorphous Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9395,NA,NA,NA,"BACT","Bacteria","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9396,NA,NA,NA,"CYCACAR","Calcium Carbonate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9397,NA,NA,NA,"CYCAOXA","Calcium Oxalate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9398,NA,NA,NA,"EPIC","Epithelial Cells","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9399,NA,NA,NA,"CASTS","Casts","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9400,NA,NA,NA,"MISC","Miscellaneous Cell Types","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9401,NA,NA,NA,"CYTRPHOS","Triple Phosphate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9402,NA,NA,NA,"SPERM","Spermatozoa","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9403,NA,NA,NA,"WBC","Leukocytes","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9404,NA,NA,NA,"RBC","Erythrocytes","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9405,NA,NA,NA,"CRYOTHER","Other Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:09:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9406,NA,NA,NA,"PROT","Protein","URINALYSIS",NA,"17","mg/dL",NA,NA,"17",17,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-25T13:07:00",NA,42,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9407,NA,NA,NA,"BICARB","Bicarbonate","SERUM CHEMISTRY",NA,"19","mmol/L",NA,NA,"19",19,"mmol/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T07:07:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001555",NA,9409,NA,NA,NA,"RBCMORPH","Erythrocyte Cell Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T15:00:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9410,NA,NA,NA,"WBC","Leukocytes","HEMATOLOGY",NA,"4.79","10^9/L",NA,NA,"4.79",4.79,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9411,NA,NA,NA,"RBC","Erythrocytes","HEMATOLOGY",NA,"8.20","10^12/L",NA,NA,"8.20",8.2,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9412,NA,NA,NA,"HGB","Hemoglobin","HEMATOLOGY",NA,"15.6","g/dL",NA,NA,"15.6",15.6,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9413,NA,NA,NA,"HCT","Hematocrit","HEMATOLOGY",NA,"43.0","%",NA,NA,"43.0",43,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9414,NA,NA,NA,"MCV","Ery. Mean Corpuscular Volume","HEMATOLOGY",NA,"52.4","fL",NA,NA,"52.4",52.4,"fL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9415,NA,NA,NA,"MCH","Ery. Mean Corpuscular Hemoglobin","HEMATOLOGY",NA,"19.1","pg",NA,NA,"19.1",19.1,"pg",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9416,NA,NA,NA,"MCHC","Ery. Mean Corpuscular HGB Concentration","HEMATOLOGY",NA,"36.4","g/dL",NA,NA,"36.4",36.4,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9417,NA,NA,NA,"RDW","Erythrocytes Distribution Width","HEMATOLOGY",NA,"11.5","%",NA,NA,"11.5",11.5,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9418,NA,NA,NA,"PLAT","Platelets","HEMATOLOGY",NA,"928","10^9/L",NA,NA,"928",928,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9419,NA,NA,NA,"RETIRBC","Reticulocytes/Erythrocytes","HEMATOLOGY",NA,"2.0","%",NA,NA,"2.0",2,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9420,NA,NA,NA,"RETI","Reticulocytes","HEMATOLOGY",NA,"0.162","10^12/L",NA,NA,"0.162",0.162,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9421,NA,NA,NA,"NEUT","Neutrophils","HEMATOLOGY",NA,"0.57","10^9/L",NA,NA,"0.57",0.57,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9422,NA,NA,NA,"LYM","Lymphocytes","HEMATOLOGY",NA,"3.98","10^9/L",NA,NA,"3.98",3.98,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9423,NA,NA,NA,"MONO","Monocytes","HEMATOLOGY",NA,"0.11","10^9/L",NA,NA,"0.11",0.11,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9424,NA,NA,NA,"EOS","Eosinophils","HEMATOLOGY",NA,"0.07","10^9/L",NA,NA,"0.07",0.07,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9425,NA,NA,NA,"BASO","Basophils","HEMATOLOGY",NA,"0.02","10^9/L",NA,NA,"0.02",0.02,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9426,NA,NA,NA,"LGUNSCE","Large Unstained Cells","HEMATOLOGY",NA,"0.04","10^9/L",NA,NA,"0.04",0.04,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9427,NA,NA,NA,"ALT","Alanine Aminotransferase","SERUM CHEMISTRY",NA,"29","U/L",NA,NA,"29",29,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9428,NA,NA,NA,"ALB","Albumin","SERUM CHEMISTRY",NA,"4.3","g/dL",NA,NA,"4.3",4.3,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9429,NA,NA,NA,"ALBGLOB","Albumin/Globulin","SERUM CHEMISTRY",NA,"1.3","RATIO",NA,NA,"1.3",1.3,"RATIO",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9430,NA,NA,NA,"ALP","Alkaline Phosphatase","SERUM CHEMISTRY",NA,"43","U/L",NA,NA,"43",43,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9431,NA,NA,NA,"AST","Aspartate Aminotransferase","SERUM CHEMISTRY",NA,"81","U/L",NA,NA,"81",81,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9432,NA,NA,NA,"BUN","Blood Urea Nitrogen","SERUM CHEMISTRY",NA,"15","mg/dL",NA,NA,"15",15,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9433,NA,NA,NA,"CA","Calcium","SERUM CHEMISTRY",NA,"13.4","mg/dL",NA,NA,"13.4",13.4,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9434,NA,NA,NA,"CL","Chloride","SERUM CHEMISTRY",NA,"103","mEq/L",NA,NA,"103",103,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001556",NA,9435,NA,NA,NA,"CHOL","Cholesterol","SERUM CHEMISTRY",NA,"129","mg/dL",NA,NA,"129",129,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T07:55:00",NA,29,NA,NA,NA,NA,NA,NA
