"STUDYID","DOMAIN","USUBJID","POOLID","EXSEQ","EXTRT","EXDOSE","EXDOSTXT","EXDOSU","EXDOSFRM","EXDOSFRQ","EXROUTE","EXLOT","EXLOC","EXMETHOD","EXTRTV","EXVAMT","EXVAMTU","EXADJ","EXSTDTC","EXENDTC","EXSTDY","EXENDY","EXDUR","EXTPT","EXTPTNUM","EXELTM","EXTPTREF","EXRFTDTC"
"PDS2014","EX","PDS2014-0126",NA,2535,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:19:23",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0126",NA,2536,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:33:51",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0126",NA,2537,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T11:15:01",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2538,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:12:05",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2539,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:28:24",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2540,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:32:19",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2541,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:50:12",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2542,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:54:41",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2543,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:12:09",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2544,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:29:23",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2545,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:41:49",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2546,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:22:41",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2547,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:24:25",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2548,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:55:53",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2549,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:28:28",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2550,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:48:03",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2551,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:18:18",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2552,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:17:35",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2553,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:35:26",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2554,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:35:35",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2555,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:17:12",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2556,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:58:36",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2557,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:13:47",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2558,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:09:42",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2559,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:09:17",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2560,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:44:36",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2561,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:52:09",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2562,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:50:41",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2563,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:29:55",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2564,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:22:04",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2565,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:19:44",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2566,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:32:58",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0127",NA,2567,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T11:16:39",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2568,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:13:18",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2569,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:26:34",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2570,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:32:36",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2571,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:49:30",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2572,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:55:24",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2573,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:11:37",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2574,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:30:24",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2575,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:42:31",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2576,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:21:53",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2577,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:24:42",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2578,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:55:33",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2579,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:29:18",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2580,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:46:48",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2581,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:18:02",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2582,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:17:06",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2583,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:35:48",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2584,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:36:05",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2585,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:16:57",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2586,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:58:18",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2587,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:15:01",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2588,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:09:12",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2589,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:08:58",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2590,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:44:52",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2591,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:51:26",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2592,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:51:37",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2593,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:28:36",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2594,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:21:45",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2595,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:19:04",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2596,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:34:14",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0128",NA,2597,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T11:15:40",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2598,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:12:27",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2599,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:27:22",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2600,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:32:55",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2601,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:50:34",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2602,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:54:55",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2603,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:10:57",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2604,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:29:42",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2605,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:40:51",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2606,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:23:04",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2607,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:24:07",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2608,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:56:36",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2609,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:29:00",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2610,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:47:26",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2611,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:17:24",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2612,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:15:41",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2613,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:34:28",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2614,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:36:31",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2615,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:17:28",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2616,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:56:22",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2617,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:14:41",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2618,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:09:56",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2619,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:09:37",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2620,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:44:17",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2621,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:51:12",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2622,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:51:10",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2623,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:29:32",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2624,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:22:24",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2625,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:20:05",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2626,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:34:31",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0129",NA,2627,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T11:17:28",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2628,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:12:51",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2629,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:27:46",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2630,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:33:17",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0130",NA,2631,"PDS-FAKEDRUG-111",20,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:49:49",NA,4,NA,NA,NA,NA,NA,NA,NA
