"STUDYID","DOMAIN","USUBJID","MASEQ","MAGRPID","MAREFID","MASPID","MATESTCD","MATEST","MABODSYS","MAORRES","MASTRESC","MASTAT","MAREASND","MANAM","MASPEC","MAANTREG","MASPCCND","MASPCUFL","MALAT","MADIR","MAPORTOT","MAEVAL","MASEV","MADTHREL","MADTC","MADY"
"PDS2014","MA","PDS2014-0170",3462,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2011-01-10T13:31:00",31
"PDS2014","MA","PDS2014-0171",3463,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"frozen sample (co2-ice)","frozen sample (co2-ice)",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3464,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"swollen, slight degree","swollen",NA,NA,NA,"GLAND, ADRENAL","bilateral",NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3465,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"discoloration: pale, slight degree","discoloration: pale",NA,NA,NA,"GLAND, ADRENAL","bilateral",NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3466,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3467,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3468,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3469,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3470,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3471,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3472,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3473,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3474,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3475,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3476,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"NOSE",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3477,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3478,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3479,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, CLITORAL",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3480,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3481,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3482,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3483,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3484,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3485,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3486,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3487,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3488,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3489,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3490,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3491,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3492,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3493,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3494,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3495,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3496,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3497,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3498,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3499,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3500,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3501,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3502,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3503,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3504,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"OVIDUCT",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3505,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SITE, MICROCHIP",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3506,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0171",3507,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:32:00",789
"PDS2014","MA","PDS2014-0172",3508,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"frozen sample (co2-ice)","frozen sample (co2-ice)",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3509,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"dilatation, slight degree","dilatation",NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3510,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"contents: watery, slight degree","contents: watery",NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3511,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3512,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3513,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3514,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3515,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3516,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3517,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3518,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3519,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3520,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3521,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"NOSE",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3522,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3523,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3524,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, CLITORAL",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3525,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3526,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3527,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3528,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3529,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3530,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3531,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3532,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3533,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3534,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3535,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3536,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3537,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3538,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3539,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3540,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3541,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3542,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3543,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3544,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3545,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3546,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3547,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3548,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3549,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"OVIDUCT",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3550,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"SITE, MICROCHIP",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3551,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0172",3552,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T10:53:00",789
"PDS2014","MA","PDS2014-0173",3553,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"frozen sample (co2-ice)","frozen sample (co2-ice)",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:17:00",789
"PDS2014","MA","PDS2014-0173",3554,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"swollen, slight degree","swollen",NA,NA,NA,"GLAND, ADRENAL","bilateral",NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:17:00",789
"PDS2014","MA","PDS2014-0173",3555,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"discoloration: pale, slight degree","discoloration: pale",NA,NA,NA,"GLAND, ADRENAL","bilateral",NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:17:00",789
"PDS2014","MA","PDS2014-0173",3556,NA,NA,NA,"GROSPATH","Gross Pathological Examination",NA,"NORMAL","NORMAL",NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"SUPERVISING PATHOLOGIST",NA,NA,"2013-02-06T09:17:00",789
