"STUDYID","DOMAIN","USUBJID","MISEQ","MIGRPID","MIREFID","MISPID","MITESTCD","MITEST","MIBODSYS","MIORRES","MISTRESC","MIRESCAT","MISTAT","MIREASND","MINAM","MISPEC","MIANTREG","MISPCCND","MISPCUFL","MIMETHOD","MILAT","MIDIR","MIEVAL","MISEV","MIDTHREL","MIDTC","MIDY"
"PDS2014","MI","PDS2014-0164",2088,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0164",2089,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0164",2090,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0164",2091,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0164",2092,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0164",2093,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0164",2094,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0164",2095,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0164",2096,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Proestrus","Proestrus","NON-NEOPLASTIC",NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:05:00",30
"PDS2014","MI","PDS2014-0165",2097,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Vacuolization, cortex, diffuse, grade 1","Vacuolization","NON-NEOPLASTIC",NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,"BILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2098,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2099,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Fat vacuoles, diffuse, grade 1","Fat vacuoles","NON-NEOPLASTIC",NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2100,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2101,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2102,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"JOINT, STIFLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2103,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2104,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2105,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2106,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2107,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2108,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2109,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Inflammation chronic, cortex, focal/multifocal, grade 1","Inflammation chronic","NON-NEOPLASTIC",NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"UNILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2110,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2111,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2112,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2113,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2114,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Vacuolization, centrilobular, grade 2","Vacuolization","NON-NEOPLASTIC",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MODERATE",NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2115,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Aspiration blood, focal, grade 1","Aspiration blood","NON-NEOPLASTIC",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2116,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2117,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, POPLITEAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2118,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2119,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2120,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2121,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVIDUCT",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2122,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Inflammation, acute, grade 1","Inflammation","NON-NEOPLASTIC",NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2123,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2124,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2125,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PEYER'S PATCH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2126,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2127,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBLINGUAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2128,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2129,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2130,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2131,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2132,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2133,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2134,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2135,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, CERVICAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2136,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, LUMBAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2137,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, THORACIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2138,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Congestion, red pulp, diffuse, grade 1","Congestion","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2139,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Pigmentation, red pulp, diffuse, grade 2","Pigmentation","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MODERATE",NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2140,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2141,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2142,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2143,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2144,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2145,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2146,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2147,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0165",2148,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Diestrus","Diestrus","NON-NEOPLASTIC",NA,NA,NA,"VAGINA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T15:33:00",30
"PDS2014","MI","PDS2014-0166",2149,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Vacuolization, cortex, diffuse, grade 1","Vacuolization","NON-NEOPLASTIC",NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,"BILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2150,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2151,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2152,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2153,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2154,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"JOINT, STIFLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2155,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2156,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"CERVIX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2157,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2158,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2159,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2160,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2161,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Basophilia tubule(s), cortex, focal/multifocal, grade 1","Basophilia tubule(s)","NON-NEOPLASTIC",NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"UNILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2162,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2163,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2164,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2165,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2166,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"MPS-aggregates multifocal, grade 1","MPS-aggregates multifocal","NON-NEOPLASTIC",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2167,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Infiltration mononuclear cell, perivascular, focal, grade 1","Infiltration mononuclear cell","NON-NEOPLASTIC",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2168,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Macrophages intra-alveolar focal/multifocal, foamy, grade 1","Macrophages intra-alveolar focal/multifocal","NON-NEOPLASTIC",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2169,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2170,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, POPLITEAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2171,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2172,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2173,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2174,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"OVIDUCT",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2175,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2176,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2177,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2178,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PEYER'S PATCH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2179,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2180,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBLINGUAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2181,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2182,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
"PDS2014","MI","PDS2014-0166",2183,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-10T12:03:00",31
