"STUDYID","DOMAIN","USUBJID","OMSEQ","OMTESTCD","OMTEST","OMORRES","OMORRESU","OMSTRESC","OMSTRESN","OMSTRESU","OMSTAT","OMREASND","OMSPEC","OMANTREG","OMSPCCND","OMSPCUFL","OMLAT","OMDIR","OMPORTOT","OMEXCLFL","OMREASEX","OMDTC","OMDY"
"PDS2014","OM","PDS2014-0075",2329,"OWBR","Organ to Brain Weight Ratio","0.7368","%","0.7368",0.7368,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0075",2330,"OWBR","Organ to Brain Weight Ratio","2.0158","%","2.0158",2.0158,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0075",2331,"OWBR","Organ to Brain Weight Ratio","3.7488","%","3.7488",3.7488,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T11:03:04",58
"PDS2014","OM","PDS2014-0075",2332,"OWBR","Organ to Brain Weight Ratio","34.3744","%","34.3744",34.3744,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:55:38",58
"PDS2014","OM","PDS2014-0075",2333,"OWBR","Organ to Brain Weight Ratio","13.5403","%","13.5403",13.5403,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T11:04:30",58
"PDS2014","OM","PDS2014-0101",2334,"OWBR","Organ to Brain Weight Ratio","51.6499","%","51.6499",51.6499,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:49:33",30
"PDS2014","OM","PDS2014-0101",2335,"OWBR","Organ to Brain Weight Ratio","418.7421","%","418.7421",418.7421,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:44:08",30
"PDS2014","OM","PDS2014-0101",2336,"OWBR","Organ to Brain Weight Ratio","103.6360","%","103.6360",103.636,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:47:30",30
"PDS2014","OM","PDS2014-0101",2337,"OWBR","Organ to Brain Weight Ratio","7.4138","%","7.4138",7.4138,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:47:46",30
"PDS2014","OM","PDS2014-0101",2338,"OWBR","Organ to Brain Weight Ratio","0.9142","%","0.9142",0.9142,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0101",2339,"OWBR","Organ to Brain Weight Ratio","1.5658","%","1.5658",1.5658,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0101",2340,"OWBR","Organ to Brain Weight Ratio","5.3279","%","5.3279",5.3279,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:47:10",30
"PDS2014","OM","PDS2014-0101",2341,"OWBR","Organ to Brain Weight Ratio","31.7465","%","31.7465",31.7465,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:42:53",30
"PDS2014","OM","PDS2014-0101",2342,"OWBR","Organ to Brain Weight Ratio","25.5412","%","25.5412",25.5412,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:49:23",30
"PDS2014","OM","PDS2014-0102",2343,"OWBR","Organ to Brain Weight Ratio","45.3198","%","45.3198",45.3198,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:21:00",30
"PDS2014","OM","PDS2014-0102",2344,"OWBR","Organ to Brain Weight Ratio","331.2083","%","331.2083",331.2083,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:16:27",30
"PDS2014","OM","PDS2014-0102",2345,"OWBR","Organ to Brain Weight Ratio","102.4894","%","102.4894",102.4894,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:18:51",30
"PDS2014","OM","PDS2014-0102",2346,"OWBR","Organ to Brain Weight Ratio","8.1411","%","8.1411",8.1411,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:19:19",30
"PDS2014","OM","PDS2014-0102",2347,"OWBR","Organ to Brain Weight Ratio","0.9765","%","0.9765",0.9765,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0102",2348,"OWBR","Organ to Brain Weight Ratio","1.3307","%","1.3307",1.3307,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0102",2349,"OWBR","Organ to Brain Weight Ratio","4.1237","%","4.1237",4.1237,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:18:28",30
"PDS2014","OM","PDS2014-0102",2350,"OWBR","Organ to Brain Weight Ratio","28.4355","%","28.4355",28.4355,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:15:26",30
"PDS2014","OM","PDS2014-0102",2351,"OWBR","Organ to Brain Weight Ratio","17.9569","%","17.9569",17.9569,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:20:51",30
"PDS2014","OM","PDS2014-0103",2352,"OWBR","Organ to Brain Weight Ratio","45.4621","%","45.4621",45.4621,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:02:27",30
"PDS2014","OM","PDS2014-0103",2353,"OWBR","Organ to Brain Weight Ratio","333.6552","%","333.6552",333.6552,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T09:53:56",30
"PDS2014","OM","PDS2014-0103",2354,"OWBR","Organ to Brain Weight Ratio","90.8671","%","90.8671",90.8671,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T09:57:59",30
"PDS2014","OM","PDS2014-0103",2355,"OWBR","Organ to Brain Weight Ratio","5.9761","%","5.9761",5.9761,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:00:05",30
"PDS2014","OM","PDS2014-0103",2356,"OWBR","Organ to Brain Weight Ratio","0.9294","%","0.9294",0.9294,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0103",2357,"OWBR","Organ to Brain Weight Ratio","1.3240","%","1.3240",1.324,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0103",2358,"OWBR","Organ to Brain Weight Ratio","4.2420","%","4.2420",4.242,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T09:57:22",30
"PDS2014","OM","PDS2014-0103",2359,"OWBR","Organ to Brain Weight Ratio","24.1693","%","24.1693",24.1693,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T09:52:01",30
"PDS2014","OM","PDS2014-0103",2360,"OWBR","Organ to Brain Weight Ratio","20.5296","%","20.5296",20.5296,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T10:02:15",30
"PDS2014","OM","PDS2014-0104",2361,"OWBR","Organ to Brain Weight Ratio","45.2189","%","45.2189",45.2189,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:16:04",30
"PDS2014","OM","PDS2014-0104",2362,"OWBR","Organ to Brain Weight Ratio","297.1933","%","297.1933",297.1933,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:09:39",30
"PDS2014","OM","PDS2014-0104",2363,"OWBR","Organ to Brain Weight Ratio","80.9782","%","80.9782",80.9782,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:12:13",30
"PDS2014","OM","PDS2014-0104",2364,"OWBR","Organ to Brain Weight Ratio","6.5163","%","6.5163",6.5163,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:12:29",30
"PDS2014","OM","PDS2014-0104",2365,"OWBR","Organ to Brain Weight Ratio","0.9567","%","0.9567",0.9567,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0104",2366,"OWBR","Organ to Brain Weight Ratio","0.8884","%","0.8884",0.8884,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0104",2367,"OWBR","Organ to Brain Weight Ratio","4.0513","%","4.0513",4.0513,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:11:46",30
"PDS2014","OM","PDS2014-0104",2368,"OWBR","Organ to Brain Weight Ratio","26.5632","%","26.5632",26.5632,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:11:27",30
"PDS2014","OM","PDS2014-0104",2369,"OWBR","Organ to Brain Weight Ratio","19.9785","%","19.9785",19.9785,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T13:15:43",30
"PDS2014","OM","PDS2014-0105",2370,"OWBR","Organ to Brain Weight Ratio","46.4058","%","46.4058",46.4058,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:58:56",30
"PDS2014","OM","PDS2014-0105",2371,"OWBR","Organ to Brain Weight Ratio","377.1660","%","377.1660",377.166,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:54:04",30
"PDS2014","OM","PDS2014-0105",2372,"OWBR","Organ to Brain Weight Ratio","103.8008","%","103.8008",103.8008,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:57:03",30
"PDS2014","OM","PDS2014-0105",2373,"OWBR","Organ to Brain Weight Ratio","6.9700","%","6.9700",6.97,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:57:33",30
"PDS2014","OM","PDS2014-0105",2374,"OWBR","Organ to Brain Weight Ratio","1.0033","%","1.0033",1.0033,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0105",2375,"OWBR","Organ to Brain Weight Ratio","1.2335","%","1.2335",1.2335,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T00:00:00",30
"PDS2014","OM","PDS2014-0105",2376,"OWBR","Organ to Brain Weight Ratio","4.4500","%","4.4500",4.45,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:56:38",30
"PDS2014","OM","PDS2014-0105",2377,"OWBR","Organ to Brain Weight Ratio","39.9315","%","39.9315",39.9315,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:53:38",30
"PDS2014","OM","PDS2014-0105",2378,"OWBR","Organ to Brain Weight Ratio","25.8971","%","25.8971",25.8971,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-09T14:58:46",30
"PDS2014","OM","PDS2014-0106",2379,"OWBR","Organ to Brain Weight Ratio","45.2649","%","45.2649",45.2649,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:21:27",31
"PDS2014","OM","PDS2014-0106",2380,"OWBR","Organ to Brain Weight Ratio","90.9176","%","90.9176",90.9176,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:20:28",31
"PDS2014","OM","PDS2014-0106",2381,"OWBR","Organ to Brain Weight Ratio","7.2070","%","7.2070",7.207,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:19:30",31
"PDS2014","OM","PDS2014-0106",2382,"OWBR","Organ to Brain Weight Ratio","0.9573","%","0.9573",0.9573,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0106",2383,"OWBR","Organ to Brain Weight Ratio","0.9475","%","0.9475",0.9475,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0106",2384,"OWBR","Organ to Brain Weight Ratio","3.3384","%","3.3384",3.3384,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:17:39",31
"PDS2014","OM","PDS2014-0106",2385,"OWBR","Organ to Brain Weight Ratio","25.8726","%","25.8726",25.8726,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:14:28",31
"PDS2014","OM","PDS2014-0106",2386,"OWBR","Organ to Brain Weight Ratio","22.3231","%","22.3231",22.3231,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:21:14",31
"PDS2014","OM","PDS2014-0107",2387,"OWBR","Organ to Brain Weight Ratio","52.7113","%","52.7113",52.7113,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:30:09",31
"PDS2014","OM","PDS2014-0107",2388,"OWBR","Organ to Brain Weight Ratio","407.7367","%","407.7367",407.7367,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:23:18",31
"PDS2014","OM","PDS2014-0107",2389,"OWBR","Organ to Brain Weight Ratio","112.2008","%","112.2008",112.2008,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:27:46",31
"PDS2014","OM","PDS2014-0107",2390,"OWBR","Organ to Brain Weight Ratio","7.8373","%","7.8373",7.8373,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:28:33",31
"PDS2014","OM","PDS2014-0107",2391,"OWBR","Organ to Brain Weight Ratio","0.9797","%","0.9797",0.9797,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0107",2392,"OWBR","Organ to Brain Weight Ratio","0.9161","%","0.9161",0.9161,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0107",2393,"OWBR","Organ to Brain Weight Ratio","4.1834","%","4.1834",4.1834,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:25:47",31
"PDS2014","OM","PDS2014-0107",2394,"OWBR","Organ to Brain Weight Ratio","32.6414","%","32.6414",32.6414,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:24:21",31
"PDS2014","OM","PDS2014-0107",2395,"OWBR","Organ to Brain Weight Ratio","38.8424","%","38.8424",38.8424,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:29:47",31
"PDS2014","OM","PDS2014-0108",2396,"OWBR","Organ to Brain Weight Ratio","47.3143","%","47.3143",47.3143,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:17:51",31
"PDS2014","OM","PDS2014-0108",2397,"OWBR","Organ to Brain Weight Ratio","301.4006","%","301.4006",301.4006,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:12:14",31
"PDS2014","OM","PDS2014-0108",2398,"OWBR","Organ to Brain Weight Ratio","85.7439","%","85.7439",85.7439,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:14:44",31
"PDS2014","OM","PDS2014-0108",2399,"OWBR","Organ to Brain Weight Ratio","4.7064","%","4.7064",4.7064,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:15:08",31
"PDS2014","OM","PDS2014-0108",2400,"OWBR","Organ to Brain Weight Ratio","0.6649","%","0.6649",0.6649,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0108",2401,"OWBR","Organ to Brain Weight Ratio","0.7215","%","0.7215",0.7215,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0108",2402,"OWBR","Organ to Brain Weight Ratio","4.2962","%","4.2962",4.2962,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:14:26",31
"PDS2014","OM","PDS2014-0108",2403,"OWBR","Organ to Brain Weight Ratio","31.8981","%","31.8981",31.8981,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:13:26",31
"PDS2014","OM","PDS2014-0108",2404,"OWBR","Organ to Brain Weight Ratio","26.1495","%","26.1495",26.1495,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T11:17:34",31
"PDS2014","OM","PDS2014-0109",2405,"OWBR","Organ to Brain Weight Ratio","46.4677","%","46.4677",46.4677,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:29:46",31
"PDS2014","OM","PDS2014-0109",2406,"OWBR","Organ to Brain Weight Ratio","296.8993","%","296.8993",296.8993,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:24:09",31
"PDS2014","OM","PDS2014-0109",2407,"OWBR","Organ to Brain Weight Ratio","88.3011","%","88.3011",88.3011,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:26:33",31
"PDS2014","OM","PDS2014-0109",2408,"OWBR","Organ to Brain Weight Ratio","5.9748","%","5.9748",5.9748,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:27:19",31
"PDS2014","OM","PDS2014-0109",2409,"OWBR","Organ to Brain Weight Ratio","1.1718","%","1.1718",1.1718,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0109",2410,"OWBR","Organ to Brain Weight Ratio","0.7716","%","0.7716",0.7716,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T00:00:00",31
"PDS2014","OM","PDS2014-0109",2411,"OWBR","Organ to Brain Weight Ratio","3.7035","%","3.7035",3.7035,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:26:02",31
"PDS2014","OM","PDS2014-0109",2412,"OWBR","Organ to Brain Weight Ratio","26.6577","%","26.6577",26.6577,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:25:33",31
"PDS2014","OM","PDS2014-0109",2413,"OWBR","Organ to Brain Weight Ratio","35.1015","%","35.1015",35.1015,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-01-10T14:29:27",31
"PDS2014","OM","PDS2014-0111",2414,"OWBR","Organ to Brain Weight Ratio","53.0877","%","53.0877",53.0877,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:21:11",58
"PDS2014","OM","PDS2014-0111",2415,"OWBR","Organ to Brain Weight Ratio","357.9955","%","357.9955",357.9955,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:15:52",58
"PDS2014","OM","PDS2014-0111",2416,"OWBR","Organ to Brain Weight Ratio","109.0165","%","109.0165",109.0165,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:17:21",58
"PDS2014","OM","PDS2014-0111",2417,"OWBR","Organ to Brain Weight Ratio","7.1471","%","7.1471",7.1471,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:17:37",58
"PDS2014","OM","PDS2014-0111",2418,"OWBR","Organ to Brain Weight Ratio","1.0407","%","1.0407",1.0407,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0111",2419,"OWBR","Organ to Brain Weight Ratio","1.2528","%","1.2528",1.2528,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0111",2420,"OWBR","Organ to Brain Weight Ratio","4.3208","%","4.3208",4.3208,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:17:06",58
"PDS2014","OM","PDS2014-0111",2421,"OWBR","Organ to Brain Weight Ratio","28.8547","%","28.8547",28.8547,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:14:34",58
"PDS2014","OM","PDS2014-0111",2422,"OWBR","Organ to Brain Weight Ratio","25.4513","%","25.4513",25.4513,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:21:00",58
"PDS2014","OM","PDS2014-0112",2423,"OWBR","Organ to Brain Weight Ratio","58.6795","%","58.6795",58.6795,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:37:47",58
"PDS2014","OM","PDS2014-0112",2424,"OWBR","Organ to Brain Weight Ratio","409.4297","%","409.4297",409.4297,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:32:57",58
"PDS2014","OM","PDS2014-0112",2425,"OWBR","Organ to Brain Weight Ratio","98.1369","%","98.1369",98.1369,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:34:37",58
"PDS2014","OM","PDS2014-0112",2426,"OWBR","Organ to Brain Weight Ratio","5.9569","%","5.9569",5.9569,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:35:00",58
"PDS2014","OM","PDS2014-0112",2427,"OWBR","Organ to Brain Weight Ratio","0.9688","%","0.9688",0.9688,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0112",2428,"OWBR","Organ to Brain Weight Ratio","1.4457","%","1.4457",1.4457,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0112",2429,"OWBR","Organ to Brain Weight Ratio","3.2890","%","3.2890",3.289,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:33:39",58
"PDS2014","OM","PDS2014-0112",2430,"OWBR","Organ to Brain Weight Ratio","25.4819","%","25.4819",25.4819,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:31:38",58
"PDS2014","OM","PDS2014-0112",2431,"OWBR","Organ to Brain Weight Ratio","18.0445","%","18.0445",18.0445,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T10:37:38",58
"PDS2014","OM","PDS2014-0113",2432,"OWBR","Organ to Brain Weight Ratio","58.2343","%","58.2343",58.2343,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:01:27",58
"PDS2014","OM","PDS2014-0113",2433,"OWBR","Organ to Brain Weight Ratio","339.5560","%","339.5560",339.556,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:57:29",58
"PDS2014","OM","PDS2014-0113",2434,"OWBR","Organ to Brain Weight Ratio","83.0946","%","83.0946",83.0946,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:59:23",58
"PDS2014","OM","PDS2014-0113",2435,"OWBR","Organ to Brain Weight Ratio","4.5870","%","4.5870",4.587,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:59:55",58
"PDS2014","OM","PDS2014-0113",2436,"OWBR","Organ to Brain Weight Ratio","0.7924","%","0.7924",0.7924,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0113",2437,"OWBR","Organ to Brain Weight Ratio","0.9652","%","0.9652",0.9652,"%",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
"PDS2014","OM","PDS2014-0113",2438,"OWBR","Organ to Brain Weight Ratio","3.9419","%","3.9419",3.9419,"%",NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:59:02",58
"PDS2014","OM","PDS2014-0113",2439,"OWBR","Organ to Brain Weight Ratio","22.5287","%","22.5287",22.5287,"%",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T08:56:29",58
"PDS2014","OM","PDS2014-0113",2440,"OWBR","Organ to Brain Weight Ratio","13.5782","%","13.5782",13.5782,"%",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:01:02",58
"PDS2014","OM","PDS2014-0114",2441,"OWBR","Organ to Brain Weight Ratio","50.6791","%","50.6791",50.6791,"%",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:51:35",58
"PDS2014","OM","PDS2014-0114",2442,"OWBR","Organ to Brain Weight Ratio","313.1669","%","313.1669",313.1669,"%",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:46:26",58
"PDS2014","OM","PDS2014-0114",2443,"OWBR","Organ to Brain Weight Ratio","83.1298","%","83.1298",83.1298,"%",NA,NA,"KIDNEY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:50:24",58
"PDS2014","OM","PDS2014-0114",2444,"OWBR","Organ to Brain Weight Ratio","4.2163","%","4.2163",4.2163,"%",NA,NA,"OVARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T09:50:50",58
"PDS2014","OM","PDS2014-0114",2445,"OWBR","Organ to Brain Weight Ratio","0.8599","%","0.8599",0.8599,"%",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2011-02-06T00:00:00",58
