"STUDYID","DOMAIN","USUBJID","POOLID","LBSEQ","LBGRPID","LBREFID","LBSPID","LBTESTCD","LBTEST","LBCAT","LBSCAT","LBORRES","LBORRESU","LBORNRLO","LBORNRHI","LBSTRESC","LBSTRESN","LBSTRESU","LBSTNRLO","LBSTNRHI","LBSTNRC","LBNRIND","LBSTAT","LBREASND","LBNAM","LBSPEC","LBANTREG","LBSPCCND","LBSPCUFL","LBLOC","LBLAT","LBDIR","LBPORTOT","LBMETHOD","LBBLFL","LBFAST","LBDRVFL","LBTOX","LBTOXGR","LBEXCLFL","LBREASEX","VISITDY","LBDTC","LBENDTC","LBDY","LBENDY","LBTPT","LBTPTNUM","LBELTM","LBTPTREF","LBRFTDTC"
"PDS2014","LB","PDS2014-0173",NA,11146,NA,NA,NA,"KETONES","Ketones","URINALYSIS",NA,"NEG",NA,NA,NA,"NEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T07:20:52",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11147,NA,NA,NA,"CYCAPHOS","Calcium Phosphate Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T07:20:52",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11148,NA,NA,NA,"AMORPHSD","Amorphous Sediment","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T07:20:52",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11149,NA,NA,NA,"CYSTARCH","Starch Crystals","URINALYSIS",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T07:20:52",NA,30,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11150,NA,NA,NA,"RDW","Erythrocytes Distribution Width","HEMATOLOGY",NA,"13.5","%",NA,NA,"13.5",13.5,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11151,NA,NA,NA,"MCV","Ery. Mean Corpuscular Volume","HEMATOLOGY",NA,"57","fL",NA,NA,"57",57,"fL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11152,NA,NA,NA,"NEUTCE","Neutrophils/Total Cells","HEMATOLOGY",NA,"8.9","%",NA,NA,"8.9",8.9,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11153,NA,NA,NA,"EOSCE","Eosinophils/Total Cells","HEMATOLOGY",NA,"0.7","%",NA,NA,"0.7",0.7,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11154,NA,NA,NA,"WBC","Leukocytes","HEMATOLOGY",NA,"10.55","10^9/L",NA,NA,"10.55",10.55,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11155,NA,NA,NA,"LYMCE","Lymphocytes/Total Cells","HEMATOLOGY",NA,"87.4","%",NA,NA,"87.4",87.4,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11156,NA,NA,NA,"HGB","Hemoglobin","HEMATOLOGY",NA,"16.2","g/dL",NA,NA,"16.2",16.2,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11157,NA,NA,NA,"MONOCE","Monocytes/Total Cells","HEMATOLOGY",NA,"2.1","%",NA,NA,"2.1",2.1,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11158,NA,NA,NA,"PLAT","Platelets","HEMATOLOGY",NA,"736","10^9/L",NA,NA,"736",736,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11159,NA,NA,NA,"BASOCE","Basophils/Total Cells","HEMATOLOGY",NA,"0.4","%",NA,NA,"0.4",0.4,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11160,NA,NA,NA,"PLATCLMP","Platelet Clumps","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11161,NA,NA,NA,"RETI","Reticulocytes","HEMATOLOGY",NA,"121.4","10^9/L",NA,NA,"121.4",121.4,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11162,NA,NA,NA,"MICROCY","Microcytes","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11163,NA,NA,NA,"BASO","Basophils","HEMATOLOGY",NA,"0.04","10^9/L",NA,NA,"0.04",0.04,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11164,NA,NA,NA,"LGLUCLE","Large Unstained Cells/Leukocytes","HEMATOLOGY",NA,"0.6","%",NA,NA,"0.6",0.6,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11165,NA,NA,NA,"MACROCY","Macrocytes","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11166,NA,NA,NA,"ANISO","Anisocytes","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11167,NA,NA,NA,"MONO","Monocytes","HEMATOLOGY",NA,"0.22","10^9/L",NA,NA,"0.22",0.22,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11168,NA,NA,NA,"HCT","Hematocrit","HEMATOLOGY",NA,"46.8","%",NA,NA,"46.8",46.8,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11169,NA,NA,NA,"MCH","Ery. Mean Corpuscular Hemoglobin","HEMATOLOGY",NA,"19.7","pg",NA,NA,"19.7",19.7,"pg",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11170,NA,NA,NA,"HYPERCHR","Hyperchromia","HEMATOLOGY",NA,"1",NA,NA,NA,"1",1,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11171,NA,NA,NA,"HPOCROM","Hypochromia","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11172,NA,NA,NA,"PLATLRG","Large Platelets","HEMATOLOGY",NA,"0",NA,NA,NA,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11173,NA,NA,NA,"RBC","Erythrocytes","HEMATOLOGY",NA,"8.22","10^12/L",NA,NA,"8.22",8.22,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11174,NA,NA,NA,"LGUNSCE","Large Unstained Cells","HEMATOLOGY",NA,"0.06","10^9/L",NA,NA,"0.06",0.06,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11175,NA,NA,NA,"ALBGLOB","Albumin/Globulin","HEMATOLOGY",NA,"2.1","RATIO",NA,NA,"2.1",2.1,"RATIO",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11176,NA,NA,NA,"GLOBUL","Globulin","HEMATOLOGY",NA,"2.07","g/dL",NA,NA,"2.07",2.07,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11177,NA,NA,NA,"MCHC","Ery. Mean Corpuscular HGB Concentration","HEMATOLOGY",NA,"34.8","g/dL",NA,NA,"34.8",34.8,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11178,NA,NA,NA,"LYM","Lymphocytes","HEMATOLOGY",NA,"9.22","10^9/L",NA,NA,"9.22",9.22,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11179,NA,NA,NA,"RETIRBC","Reticulocytes/Erythrocytes","HEMATOLOGY",NA,"1.5","%",NA,NA,"1.5",1.5,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11180,NA,NA,NA,"RBCNUCLE","Nucleated Erythrocytes/Leukocytes","HEMATOLOGY",NA,"NE","%",NA,NA,"NE",NA,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11181,NA,NA,NA,"NEUT","Neutrophils","HEMATOLOGY",NA,"0.94","10^9/L",NA,NA,"0.94",0.94,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11182,NA,NA,NA,"EOS","Eosinophils","HEMATOLOGY",NA,"0.07","10^9/L",NA,NA,"0.07",0.07,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T08:05:25",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11183,NA,NA,NA,"FATACFR","Free Fatty Acid","CLINICAL CHEMISTRY",NA,"0.48","mmol/L",NA,NA,"0.48",0.48,"mmol/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T09:00:19",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11184,NA,NA,NA,"AMORPHSD","Amorphous Sediment","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11185,NA,NA,NA,"YEAST","Yeast Cells","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11186,NA,NA,NA,"CSRBC","RBC Casts","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11187,NA,NA,NA,"CSGRAN","Granular Casts","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11188,NA,NA,NA,"CYTRPHOS","Triple Phosphate Crystals","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11189,NA,NA,NA,"VOLUME","Volume","URINALYSIS",NA,"5.5","mL",NA,NA,"5.5",5.5,"mL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11190,NA,NA,NA,"GLOBUL","Globulin","URINALYSIS",NA,"2.07","g/dL",NA,NA,"2.07",2.07,"g/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11191,NA,NA,NA,"CLARITY","Clarity","URINALYSIS",NA,"CLEAR",NA,NA,NA,"CLEAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11192,NA,NA,NA,"CYSTARCH","Starch Crystals","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11193,NA,NA,NA,"PROT","Protein","URINALYSIS",NA,"NEG",NA,NA,NA,"NEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11194,NA,NA,NA,"SPERM","Spermatozoa","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11195,NA,NA,NA,"GLUC","Glucose","URINALYSIS",NA,"NORM",NA,NA,NA,"NORM",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11196,NA,NA,NA,"CYURIAC","Uric Acid Crystals","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11197,NA,NA,NA,"CSEPI","Epithelial Casts","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11198,NA,NA,NA,"SPGRAV","Specific Gravity","URINALYSIS",NA,"1.033","RATIO",NA,NA,"1.033",1.033,"RATIO",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11199,NA,NA,NA,"PH","pH","URINALYSIS",NA,"6",NA,NA,NA,"6",6,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11200,NA,NA,NA,"BACT","Bacteria","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11201,NA,NA,NA,"KETONES","Ketones","URINALYSIS",NA,"5","mg/dL",NA,NA,"5",5,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11202,NA,NA,NA,"EPISQCE","Squamous Epithelial Cells","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11203,NA,NA,NA,"CSHYAL","Hyaline Casts","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11204,NA,NA,NA,"CYCAPHOS","Calcium Phosphate Crystals","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11205,NA,NA,NA,"RBC","Erythrocytes","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11206,NA,NA,NA,"CSWBC","WBC Casts","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11207,NA,NA,NA,"CYCAOXA","Calcium Oxalate Crystals","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11208,NA,NA,NA,"EPIC","Epithelial Cells","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11209,NA,NA,NA,"CYBILI","Bilirubin Crystals","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11210,NA,NA,NA,"CSFAT","Fatty Casts","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11211,NA,NA,NA,"FATDROP","Fat Droplet","URINALYSIS",NA,"IS",NA,NA,NA,"IS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
"PDS2014","LB","PDS2014-0173",NA,11212,NA,NA,NA,"OCCBLD","Occult Blood","URINALYSIS",NA,"10","/uL",NA,NA,"10",10,"/uL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"2011-02-06T07:30:20",NA,58,NA,NA,NA,NA,NA,NA
