STUDYID, DOMAIN, USUBJID, POOLID, PCSEQ, PCGRPID, PCREFID, PCSPID, PCTESTCD, PCTEST, PCCAT, PCSCAT, PCORRES, PCORRESU, PCSTRESC, PCSTRESN, PCSTRESU, PCSTAT, PCREASND, PCNAM, PCSPEC, PCSPCCND, PCMETHOD, PCBLFL, PCFAST, PCDRVFL, PCLLOQ, PCEXCLFL, PCREASEX, VISITDY, PCDTC, PCENDTC, PCDY, PCENDY, PCTPT, PCTPTNUM, PCELTM, PCTPTREF, PCRFTDTC, PCEVLINT
STUDY123,PC,STUDY123-3506,,277,ARTICLE123-DAY1-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,1.36,ug/mL,1.36,1.36,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-3506,,278,ARTICLE123-DAY1-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,1.57,ug/mL,1.57,1.57,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-3506,,279,ARTICLE123-DAY1-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,1.29,ug/mL,1.29,1.29,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-3506,,280,ARTICLE123-DAY1-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,1.20,ug/mL,1.20,1.20,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4001,,281,ARTICLE123-DAY1-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,0.638,ug/mL,0.638,0.638,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4001,,282,ARTICLE123-DAY1-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,1.64,ug/mL,1.64,1.64,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4001,,283,ARTICLE123-DAY1-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,3.21,ug/mL,3.21,3.21,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4001,,284,ARTICLE123-DAY1-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,6.04,ug/mL,6.04,6.04,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4001,,285,ARTICLE123-DAY1-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,6.87,ug/mL,6.87,6.87,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4002,,286,ARTICLE123-DAY1-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,0.944,ug/mL,0.944,0.944,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4002,,287,ARTICLE123-DAY1-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,2.00,ug/mL,2.00,2.00,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4002,,288,ARTICLE123-DAY1-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,2.35,ug/mL,2.35,2.35,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4002,,289,ARTICLE123-DAY1-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,3.46,ug/mL,3.46,3.46,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4002,,290,ARTICLE123-DAY1-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,4.21,ug/mL,4.21,4.21,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4004,,291,ARTICLE123-DAY1-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,0.900,ug/mL,0.900,0.900,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4004,,292,ARTICLE123-DAY1-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,1.59,ug/mL,1.59,1.59,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4004,,293,ARTICLE123-DAY1-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,1.45,ug/mL,1.45,1.45,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4004,,294,ARTICLE123-DAY1-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,1.11,ug/mL,1.11,1.11,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4004,,295,ARTICLE123-DAY1-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,0.758,ug/mL,0.758,0.758,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4005,,296,ARTICLE123-DAY1-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,0.957,ug/mL,0.957,0.957,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4005,,297,ARTICLE123-DAY1-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,2.16,ug/mL,2.16,2.16,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4005,,298,ARTICLE123-DAY1-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,2.35,ug/mL,2.35,2.35,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4005,,299,ARTICLE123-DAY1-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,3.58,ug/mL,3.58,3.58,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4005,,300,ARTICLE123-DAY1-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,4.19,ug/mL,4.19,4.19,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4006,,301,ARTICLE123-DAY1-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,0.680,ug/mL,0.680,0.680,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4006,,302,ARTICLE123-DAY1-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,0.946,ug/mL,0.946,0.946,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4006,,303,ARTICLE123-DAY1-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,1.14,ug/mL,1.14,1.14,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4006,,304,ARTICLE123-DAY1-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,0.918,ug/mL,0.918,0.918,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4006,,305,ARTICLE123-DAY1-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,2.01,ug/mL,2.01,2.01,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4103,,306,ARTICLE123-DAY1-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,0.822,ug/mL,0.822,0.822,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4103,,307,ARTICLE123-DAY1-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,1.52,ug/mL,1.52,1.52,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4103,,308,ARTICLE123-DAY1-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,2.03,ug/mL,2.03,2.03,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4103,,309,ARTICLE123-DAY1-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,5.26,ug/mL,5.26,5.26,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4103,,310,ARTICLE123-DAY1-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,5.60,ug/mL,5.60,5.60,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4501,,311,ARTICLE123-DAY1-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,0.744,ug/mL,0.744,0.744,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4501,,312,ARTICLE123-DAY1-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,3.35,ug/mL,3.35,3.35,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4501,,313,ARTICLE123-DAY1-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,8.24,ug/mL,8.24,8.24,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4501,,314,ARTICLE123-DAY1-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,11.1,ug/mL,11.1,11.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4501,,315,ARTICLE123-DAY1-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,10.1,ug/mL,10.1,10.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4502,,316,ARTICLE123-DAY1-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,0.958,ug/mL,0.958,0.958,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4502,,317,ARTICLE123-DAY1-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,3.03,ug/mL,3.03,3.03,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4502,,318,ARTICLE123-DAY1-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,5.32,ug/mL,5.32,5.32,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4502,,319,ARTICLE123-DAY1-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,4.42,ug/mL,4.42,4.42,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4502,,320,ARTICLE123-DAY1-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,6.86,ug/mL,6.86,6.86,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4503,,321,ARTICLE123-DAY1-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,1.56,ug/mL,1.56,1.56,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4503,,322,ARTICLE123-DAY1-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,1.88,ug/mL,1.88,1.88,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4503,,323,ARTICLE123-DAY1-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,2.04,ug/mL,2.04,2.04,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4503,,324,ARTICLE123-DAY1-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,1.84,ug/mL,1.84,1.84,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4503,,325,ARTICLE123-DAY1-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,2.42,ug/mL,2.42,2.42,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4504,,326,ARTICLE123-DAY1-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,0.933,ug/mL,0.933,0.933,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4504,,327,ARTICLE123-DAY1-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,3.40,ug/mL,3.40,3.40,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4504,,328,ARTICLE123-DAY1-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,5.52,ug/mL,5.52,5.52,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4504,,329,ARTICLE123-DAY1-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,10.0,ug/mL,10.0,10.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4504,,330,ARTICLE123-DAY1-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,10.1,ug/mL,10.1,10.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4506,,331,ARTICLE123-DAY1-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,0.956,ug/mL,0.956,0.956,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4506,,332,ARTICLE123-DAY1-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,1.68,ug/mL,1.68,1.68,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4506,,333,ARTICLE123-DAY1-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,2.53,ug/mL,2.53,2.53,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4506,,334,ARTICLE123-DAY1-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,2.49,ug/mL,2.49,2.49,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4506,,335,ARTICLE123-DAY1-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,1.92,ug/mL,1.92,1.92,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-4605,,336,ARTICLE123-DAY1-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,0.598,ug/mL,0.598,0.598,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 1H,10001,PT1H,,,
STUDY123,PC,STUDY123-4605,,337,ARTICLE123-DAY1-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,1.05,ug/mL,1.05,1.05,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 2H,10002,PT2H,,,
STUDY123,PC,STUDY123-4605,,338,ARTICLE123-DAY1-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,1.23,ug/mL,1.23,1.23,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 4H,10004,PT4H,,,
STUDY123,PC,STUDY123-4605,,339,ARTICLE123-DAY1-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,1.26,ug/mL,1.26,1.26,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,1,,DAY 1 8H,10008,PT8H,,,
STUDY123,PC,STUDY123-4605,,340,ARTICLE123-DAY1-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,1.85,ug/mL,1.85,1.85,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,1,,,2,,DAY 1 24H,10024,PT24H,,,
STUDY123,PC,STUDY123-2001,,341,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,2.36,ug/mL,2.36,2.36,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2001,,342,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,3.05,ug/mL,3.05,3.05,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2001,,343,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,3.02,ug/mL,3.02,3.02,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2001,,344,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,2.26,ug/mL,2.26,2.26,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2001,,345,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,1.41,ug/mL,1.41,1.41,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2002,,346,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,3.25,ug/mL,3.25,3.25,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2002,,347,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,3.91,ug/mL,3.91,3.91,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2002,,348,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,3.63,ug/mL,3.63,3.63,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2002,,349,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,2.98,ug/mL,2.98,2.98,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2002,,350,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,3.10,ug/mL,3.10,3.10,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2003,,351,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,3.74,ug/mL,3.74,3.74,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2003,,352,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,3.93,ug/mL,3.93,3.93,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2003,,353,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,4.26,ug/mL,4.26,4.26,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2003,,354,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,3.75,ug/mL,3.75,3.75,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2003,,355,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,3.91,ug/mL,3.91,3.91,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2004,,356,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,2.97,ug/mL,2.97,2.97,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2004,,357,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,3.44,ug/mL,3.44,3.44,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2004,,358,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,3.16,ug/mL,3.16,3.16,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2004,,359,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,2.47,ug/mL,2.47,2.47,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2004,,360,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,1.79,ug/mL,1.79,1.79,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2501,,361,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,2.01,ug/mL,2.01,2.01,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2501,,362,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,2.51,ug/mL,2.51,2.51,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2501,,363,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,2.26,ug/mL,2.26,2.26,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2501,,364,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,1.67,ug/mL,1.67,1.67,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2501,,365,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,1.42,ug/mL,1.42,1.42,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2502,,366,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,3.60,ug/mL,3.60,3.60,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2502,,367,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,4.44,ug/mL,4.44,4.44,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2502,,368,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,3.61,ug/mL,3.61,3.61,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2502,,369,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,3.63,ug/mL,3.63,3.63,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2502,,370,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,3.60,ug/mL,3.60,3.60,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
